Day,Campaign Name,Platform,Placement,Impressions,Link Clicks,Amount Spent,Results,,,,4週間前の開始日,2週間前の開始日,1週間前の開始日,終了日
2025-10-17,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,Rewarded Video,4,,5,,,,,,,,
2025-10-17,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,185,,220,,,,,,,,
2025-10-17,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,589,2,1975,,,,,,,,
2025-10-17,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,63,,290,,,,,,,,
2025-10-17,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",177,5,702,,,,,,,,
2025-10-17,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,12,,26,,,,,,,,
2025-10-17,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,24,1,12,,,,,,,,
2025-10-17,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,25,,108,,,,,,,,
2025-10-17,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,83,2,108,,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,Rewarded Video,1,,1,,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,193,1,214,,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,36,1,52,,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,2685,19,4456,1,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_search,1,,0,,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,1698,17,4584,1,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,3,,78,,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,26,,38,,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,17,,9,,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,1716,11,4305,,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,2065,14,4824,1,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,589,8,2155,1,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,273,1,364,,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,571,4,1947,,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,22,1,35,,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,67,,149,,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,25,,8,,,,,,,,
2025-10-18,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",516,4,931,,,,,,,,
2025-10-19,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,10,,193,,,,,,,,
2025-10-19,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,8,,3,,,,,,,,
2025-10-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,15,,3,,,,,,,,
2025-10-19,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,Rewarded Video,8,3,54,,,,,,,,
2025-10-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,120,2,181,,,,,,,,
2025-10-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,35,,38,,,,,,,,
2025-10-19,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,3220,27,5107,,,,,,,,
2025-10-19,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,3551,20,6699,1,,,,,,,
2025-10-19,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,66,1,76,,,,,,,,
2025-10-19,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,3131,22,5271,,,,,,,,
2025-10-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,1770,16,4397,1,,,,,,,
2025-10-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,643,5,2168,,,,,,,,
2025-10-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,208,2,345,,,,,,,,
2025-10-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,472,5,1048,,,,,,,,
2025-10-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,25,,41,,,,,,,,
2025-10-19,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,49,,126,,,,,,,,
2025-10-19,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",474,6,526,,,,,,,,
2025-10-20,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,111,,147,,,,,,,,
2025-10-20,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,4331,26,8660,1,,,,,,,
2025-10-20,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,26,,21,,,,,,,,
2025-10-20,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,1813,11,2933,,,,,,,,
2025-10-20,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,Rewarded Video,7,,12,,,,,,,,
2025-10-20,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,22,,5,,,,,,,,
2025-10-20,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,13,,12,,,,,,,,
2025-10-20,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,9,,147,,,,,,,,
2025-10-20,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,102,,145,,,,,,,,
2025-10-20,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,2973,21,4552,,,,,,,,
2025-10-20,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,1382,6,3645,,,,,,,,
2025-10-20,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,316,5,1085,,,,,,,,
2025-10-20,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,129,1,198,,,,,,,,
2025-10-20,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,298,,771,,,,,,,,
2025-10-20,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,17,,32,,,,,,,,
2025-10-20,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,55,,112,,,,,,,,
2025-10-20,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",154,3,105,,,,,,,,
2025-10-21,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,63,1,84,,,,,,,,
2025-10-21,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,23,,12,,,,,,,,
2025-10-21,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,176,,193,,,,,,,,
2025-10-21,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,24,,28,,,,,,,,
2025-10-21,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,2360,23,4061,,,,,,,,
2025-10-21,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,3109,14,6998,,,,,,,,
2025-10-21,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,8,,48,,,,,,,,
2025-10-21,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,8,,5,,,,,,,,
2025-10-21,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,150,4,173,,,,,,,,
2025-10-21,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,2677,16,5055,,,,,,,,
2025-10-21,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,1960,6,4448,,,,,,,,
2025-10-21,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,437,5,1194,,,,,,,,
2025-10-21,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,421,2,852,,,,,,,,
2025-10-21,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,23,,53,,,,,,,,
2025-10-21,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,58,1,241,,,,,,,,
2025-10-21,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",75,1,127,,,,,,,,
2025-10-22,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,1970,9,4746,,,,,,,,
2025-10-22,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,11,,1168,,,,,,,,
2025-10-22,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,10,,6,,,,,,,,
2025-10-22,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,52,,50,,,,,,,,
2025-10-22,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,1923,25,3604,1,,,,,,,
2025-10-22,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,28,,50,,,,,,,,
2025-10-22,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,423,10,1506,,,,,,,,
2025-10-22,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,204,1,184,,,,,,,,
2025-10-22,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,26,,40,,,,,,,,
2025-10-22,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,76,4,428,,,,,,,,
2025-10-22,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",106,1,98,,,,,,,,
2025-10-22,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,2786,22,5567,1,,,,,,,
2025-10-22,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,2824,21,5577,1,,,,,,,
2025-10-22,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,335,,708,,,,,,,,
2025-10-22,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,158,,119,,,,,,,,
2025-10-22,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,28,,10,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,1346,7,4014,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,23,,12,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,97,,119,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,17,,24,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,1823,7,3482,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,2362,19,6917,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,9,,478,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,48,,100,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,9,,3,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,1676,9,4998,1,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,378,5,1070,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,161,1,307,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,355,4,1073,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,27,,49,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,91,1,328,,,,,,,,
2025-10-23,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",30,,68,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,41,,9,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,56,,60,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,88,1,76,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,20,1,66,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,1867,9,4003,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,1979,13,4611,1,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,10,1,410,1,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,9,,11,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,1843,14,6348,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,1222,13,3847,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,301,5,1238,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,207,1,370,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,370,2,1105,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,45,,55,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",21,,59,,,,,,,,
2025-10-24,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,102,6,1138,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,1675,10,4152,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_search,2,,1,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,1443,9,4504,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,42,1,84,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,2808,26,6887,1,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,17,,610,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,15,,7,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,85,,143,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,322,3,627,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,972,10,4535,1,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,154,1,1575,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,280,,1247,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,27,,58,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,85,5,287,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",66,,248,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,29,,9,,,,,,,,
2025-10-25,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,94,,105,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,11,,12,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,72,,71,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,134,1,129,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,70,1,192,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,1295,7,4918,1,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,29,,13,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,1791,17,4264,1,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,4268,35,8841,2,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,170,3,973,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,310,,1578,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,35,,84,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,64,,530,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",18,,35,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,1853,11,3772,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,14,,259,,,,,,,,
2025-10-26,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,354,,620,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,2011,24,5007,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,66,1,355,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,274,1,1588,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels_overlay,246,1,579,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,149,4,1507,1,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,1221,7,4446,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,1498,8,2922,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,101,,98,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,13,,4,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_lead_gen_multi_submit,11,,534,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,3215,25,6823,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,Facebook,In-Stream Video,27,,49,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Marketplace,147,,94,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,Facebook,search,34,,7,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,Audience Network,"Native, Banner and Interstitial",13,,9,,,,,,,,
2025-10-27,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_profile_feed,33,,114,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_notification,47,,245,,,,,,,,
2025-10-28,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_explore_grid_home,9,,3,,,,,,,,
