Day,Ad Name,Ad Set Name,Campaign Name,Impressions,Link Clicks,Amount Spent,Results,クリエイティブ名,広告文名,リンク先名,4週間前の開始日,2週間前の開始日,1週間前の開始日,終了日
2026-02-18,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,937,8,3800,1,banner049,TD001,リード獲得,,,,
2026-02-18,banner051_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,236,1,1583,,banner051,TD001,リード獲得,,,,
2026-02-19,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1835,22,6041,,banner030,TD001,リード獲得,,,,
2026-02-19,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1299,15,5855,1,banner049,TD001,リード獲得,,,,
2026-02-19,banner051_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,248,5,1594,,banner051,TD001,リード獲得,,,,
2026-02-20,banner051_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,185,5,1219,,banner051,TD001,リード獲得,,,,
2026-02-20,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,943,6,4958,,banner049,TD001,リード獲得,,,,
2026-02-20,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2156,31,7136,3,banner030,TD001,リード獲得,,,,
2026-02-21,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3080,25,8639,,banner030,TD001,リード獲得,,,,
2026-02-21,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,816,6,4009,,banner049,TD001,リード獲得,,,,
2026-02-21,banner051_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,204,2,1016,,banner051,TD001,リード獲得,,,,
2026-02-22,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3229,35,8753,,banner030,TD001,リード獲得,,,,
2026-02-22,banner051_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,291,10,1786,,banner051,TD001,リード獲得,,,,
2026-02-22,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,806,5,3848,,banner049,TD001,リード獲得,,,,
2026-02-23,banner051_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,271,7,2433,,banner051,TD001,リード獲得,,,,
2026-02-23,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,727,6,4340,,banner049,TD001,リード獲得,,,,
2026-02-23,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2450,27,7844,2,banner030,TD001,リード獲得,,,,
2026-02-24,banner051_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,248,4,1397,,banner051,TD001,リード獲得,,,,
2026-02-24,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3867,32,9479,1,banner030,TD001,リード獲得,,,,
2026-02-24,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,668,9,3171,,banner049,TD001,リード獲得,,,,
2026-02-25,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2250,23,7253,,banner030,TD001,リード獲得,,,,
2026-02-25,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,819,4,4114,,banner049,TD001,リード獲得,,,,
2026-02-25,banner051_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,158,2,1029,,banner051,TD001,リード獲得,,,,
2026-02-26,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2348,23,8694,2,banner030,TD001,リード獲得,,,,
2026-02-26,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,779,12,4769,1,banner049,TD001,リード獲得,,,,
2026-02-26,banner051_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,65,,374,,banner051,TD001,リード獲得,,,,
2026-02-27,banner051_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,85,1,548,,banner051,TD001,リード獲得,,,,
2026-02-27,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2453,30,9507,2,banner030,TD001,リード獲得,,,,
2026-02-27,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,586,3,4086,1,banner049,TD001,リード獲得,,,,
2026-02-28,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3242,33,10501,,banner030,TD001,リード獲得,,,,
2026-02-28,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,634,8,3036,,banner049,TD001,リード獲得,,,,
2026-02-28,banner051_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,164,1,992,,banner051,TD001,リード獲得,,,,
2026-03-01,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3522,34,9739,,banner030,TD001,リード獲得,,,,
2026-03-01,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,941,11,4843,,banner049,TD001,リード獲得,,,,
2026-03-01,banner051_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,161,3,853,,banner051,TD001,リード獲得,,,,
2026-03-02,banner051_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,155,3,906,,banner051,TD001,リード獲得,,,,
2026-03-02,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,724,4,4122,,banner049,TD001,リード獲得,,,,
2026-03-02,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2904,31,9344,2,banner030,TD001,リード獲得,,,,
2026-03-03,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3535,25,9903,1,banner030,TD001,リード獲得,,,,
2026-03-03,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,605,9,3340,,banner049,TD001,リード獲得,,,,
2026-03-03,banner051_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,158,2,1089,,banner051,TD001,リード獲得,,,,
2026-03-04,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2445,21,9521,2,banner030,TD001,リード獲得,,,,
2026-03-04,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,581,4,3781,1,banner049,TD001,リード獲得,,,,
2026-03-04,banner051_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,125,3,881,,banner051,TD001,リード獲得,,,,
2026-03-05,banner051_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,85,,595,,banner051,TD001,リード獲得,,,,
2026-03-05,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2666,19,7496,,banner030,TD001,リード獲得,,,,
2026-03-05,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,670,7,3246,,banner049,TD001,リード獲得,,,,
2026-03-06,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,4065,32,11103,,banner030,TD001,リード獲得,,,,
2026-03-06,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,454,4,2717,1,banner049,TD001,リード獲得,,,,
2026-03-07,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,4209,47,10417,,banner030,TD001,リード獲得,,,,
2026-03-07,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,841,6,3832,,banner049,TD001,リード獲得,,,,
2026-03-08,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3629,20,10302,,banner030,TD001,リード獲得,,,,
2026-03-08,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,822,8,3893,,banner049,TD001,リード獲得,,,,
2026-03-09,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2906,30,9086,1,banner030,TD001,リード獲得,,,,
2026-03-09,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,970,5,5261,1,banner049,TD001,リード獲得,,,,
2026-03-10,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3101,25,9598,,banner030,TD001,リード獲得,,,,
2026-03-10,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1008,12,4449,,banner049,TD001,リード獲得,,,,
2026-03-11,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2654,24,7506,1,banner030,TD001,リード獲得,,,,
2026-03-11,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1508,14,6454,,banner049,TD001,リード獲得,,,,
2026-03-12,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2792,12,7674,,banner030,TD001,リード獲得,,,,
2026-03-12,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1608,12,6391,2,banner049,TD001,リード獲得,,,,
2026-03-13,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1476,13,6856,1,banner049,TD001,リード獲得,,,,
2026-03-13,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関西_リード獲得,96,,311,,banner030,TD001,リード獲得,,,,
2026-03-13,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,130,1,373,,banner030,TD001,リード獲得,,,,
2026-03-13,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関東_リード獲得,59,,265,,banner049,TD001,リード獲得,,,,
2026-03-13,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,九州_リード獲得,138,1,511,,banner030,TD001,リード獲得,,,,
2026-03-13,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2647,20,6472,,banner030,TD001,リード獲得,,,,
2026-03-13,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中部_リード獲得,235,2,687,,banner030,TD001,リード獲得,,,,
2026-03-13,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,16,,40,,banner049,TD001,リード獲得,,,,
2026-03-13,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,九州_リード獲得,31,1,173,,banner049,TD001,リード獲得,,,,
2026-03-13,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関東_リード獲得,127,1,378,,banner030,TD001,リード獲得,,,,
2026-03-13,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中部_リード獲得,38,,196,,banner049,TD001,リード獲得,,,,
2026-03-13,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関西_リード獲得,33,,255,,banner049,TD001,リード獲得,,,,
2026-03-14,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,552,5,1474,,banner030,TD001,リード獲得,,,,
2026-03-14,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,145,1,497,,banner049,TD001,リード獲得,,,,
2026-03-14,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関東_リード獲得,896,5,2602,,banner030,TD001,リード獲得,,,,
2026-03-14,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中部_リード獲得,323,2,1113,,banner049,TD001,リード獲得,,,,
2026-03-14,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関西_リード獲得,97,1,394,,banner049,TD001,リード獲得,,,,
2026-03-14,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,九州_リード獲得,139,1,578,,banner049,TD001,リード獲得,,,,
2026-03-14,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中部_リード獲得,550,4,2028,,banner030,TD001,リード獲得,,,,
2026-03-14,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,468,9,1034,,banner030,TD001,リード獲得,,,,
2026-03-14,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関東_リード獲得,194,2,1589,,banner049,TD001,リード獲得,,,,
2026-03-14,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関西_リード獲得,360,6,871,,banner030,TD001,リード獲得,,,,
2026-03-14,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,東北_リード獲得,222,2,867,,banner049,TD001,リード獲得,,,,
2026-03-14,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,東北_リード獲得,518,1,1136,,banner030,TD001,リード獲得,,,,
2026-03-14,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,480,6,1644,,banner049,TD001,リード獲得,,,,
2026-03-14,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,九州_リード獲得,388,3,1164,,banner030,TD001,リード獲得,,,,
2026-03-15,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関東_リード獲得,671,4,2471,,banner030,TD001,リード獲得,,,,
2026-03-15,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,219,1,801,,banner049,TD001,リード獲得,,,,
2026-03-15,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中部_リード獲得,376,5,1841,1,banner049,TD001,リード獲得,,,,
2026-03-15,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関西_リード獲得,120,1,721,,banner049,TD001,リード獲得,,,,
2026-03-15,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,東北_リード獲得,264,,1071,,banner049,TD001,リード獲得,,,,
2026-03-15,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関西_リード獲得,366,1,1217,,banner030,TD001,リード獲得,,,,
2026-03-15,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関東_リード獲得,287,5,2007,,banner049,TD001,リード獲得,,,,
2026-03-15,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,九州_リード獲得,373,3,1423,1,banner030,TD001,リード獲得,,,,
2026-03-15,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,426,2,1298,,banner030,TD001,リード獲得,,,,
2026-03-15,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中部_リード獲得,676,4,2639,,banner030,TD001,リード獲得,,,,
2026-03-15,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,九州_リード獲得,275,,1067,,banner049,TD001,リード獲得,,,,
2026-03-15,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,東北_リード獲得,305,4,932,,banner030,TD001,リード獲得,,,,
2026-03-16,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,九州_リード獲得,261,2,912,,banner049,TD001,リード獲得,,,,
2026-03-16,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関東_リード獲得,130,1,420,,banner030,TD001,リード獲得,,,,
2026-03-16,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中部_リード獲得,217,,921,,banner049,TD001,リード獲得,,,,
2026-03-16,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関西_リード獲得,122,1,529,,banner049,TD001,リード獲得,,,,
2026-03-16,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関西_リード獲得,282,5,1311,,banner030,TD001,リード獲得,,,,
2026-03-16,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中部_リード獲得,607,4,2303,,banner030,TD001,リード獲得,,,,
2026-03-16,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,331,4,975,,banner030,TD001,リード獲得,,,,
2026-03-16,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,九州_リード獲得,373,3,1322,,banner030,TD001,リード獲得,,,,
2026-03-16,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関東_リード獲得,58,,268,,banner049,TD001,リード獲得,,,,
2026-03-16,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,156,2,634,,banner049,TD001,リード獲得,,,,
2026-03-16,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,東北_リード獲得,238,,608,,banner030,TD001,リード獲得,,,,
2026-03-16,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,東北_リード獲得,231,4,1011,,banner049,TD001,リード獲得,,,,
2026-03-17,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中部_リード獲得,259,2,1124,,banner049,TD001,リード獲得,,,,
2026-03-17,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,東北_リード獲得,285,,948,,banner030,TD001,リード獲得,,,,
2026-03-17,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,東北_リード獲得,198,2,903,1,banner049,TD001,リード獲得,,,,
2026-03-17,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関西_リード獲得,311,4,1322,1,banner030,TD001,リード獲得,,,,
2026-03-17,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,九州_リード獲得,366,3,962,,banner030,TD001,リード獲得,,,,
2026-03-17,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,371,3,1195,,banner030,TD001,リード獲得,,,,
2026-03-17,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中部_リード獲得,599,8,2430,1,banner030,TD001,リード獲得,,,,
2026-03-17,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,九州_リード獲得,231,2,1141,,banner049,TD001,リード獲得,,,,
2026-03-17,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関西_リード獲得,87,1,368,,banner049,TD001,リード獲得,,,,
2026-03-17,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,166,2,663,,banner049,TD001,リード獲得,,,,
2026-03-18,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,373,1,813,,banner030,TD001,リード獲得,,,,
2026-03-18,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関西_リード獲得,101,,294,,banner049,TD001,リード獲得,,,,
2026-03-18,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,九州_リード獲得,261,,924,,banner049,TD001,リード獲得,,,,
2026-03-18,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中部_リード獲得,523,4,1956,,banner030,TD001,リード獲得,,,,
2026-03-18,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,東北_リード獲得,248,1,696,,banner030,TD001,リード獲得,,,,
2026-03-18,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,九州_リード獲得,331,1,962,,banner030,TD001,リード獲得,,,,
2026-03-18,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関西_リード獲得,313,4,834,,banner030,TD001,リード獲得,,,,
2026-03-18,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,東北_リード獲得,273,1,892,,banner049,TD001,リード獲得,,,,
2026-03-18,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,224,4,670,,banner049,TD001,リード獲得,,,,
2026-03-18,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中部_リード獲得,270,4,1191,,banner049,TD001,リード獲得,,,,
2026-03-19,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,376,4,958,,banner030,TD001,リード獲得,,,,
2026-03-19,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中部_リード獲得,605,4,1989,,banner030,TD001,リード獲得,,,,
2026-03-19,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,九州_リード獲得,321,4,1188,,banner030,TD001,リード獲得,,,,
2026-03-19,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中部_リード獲得,233,1,1030,,banner049,TD001,リード獲得,,,,
2026-03-19,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,128,,296,,banner049,TD001,リード獲得,,,,
2026-03-19,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,東北_リード獲得,212,2,568,,banner030,TD001,リード獲得,,,,
2026-03-19,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関西_リード獲得,91,,192,,banner049,TD001,リード獲得,,,,
2026-03-19,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,東北_リード獲得,193,1,590,,banner049,TD001,リード獲得,,,,
2026-03-19,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関西_リード獲得,360,4,997,,banner030,TD001,リード獲得,,,,
2026-03-19,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,九州_リード獲得,136,2,491,,banner049,TD001,リード獲得,,,,
2026-03-20,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,132,,355,,banner049,TD001,リード獲得,,,,
2026-03-20,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中部_リード獲得,269,3,1225,,banner049,TD001,リード獲得,,,,
2026-03-20,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関西_リード獲得,41,2,239,,banner049,TD001,リード獲得,,,,
2026-03-20,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中部_リード獲得,510,4,1359,,banner030,TD001,リード獲得,,,,
2026-03-20,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,九州_リード獲得,169,3,625,,banner049,TD001,リード獲得,,,,
2026-03-20,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,441,3,982,,banner030,TD001,リード獲得,,,,
2026-03-20,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,九州_リード獲得,408,4,1252,,banner030,TD001,リード獲得,,,,
2026-03-20,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関西_リード獲得,391,5,1084,,banner030,TD001,リード獲得,,,,
2026-03-20,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,東北_リード獲得,213,,695,,banner049,TD001,リード獲得,,,,
2026-03-20,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,東北_リード獲得,231,1,850,,banner030,TD001,リード獲得,,,,
2026-03-21,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,東北_リード獲得,198,4,493,1,banner030,TD001,リード獲得,,,,
2026-03-21,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,東北_リード獲得,277,,927,,banner049,TD001,リード獲得,,,,
2026-03-21,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,九州_リード獲得,191,1,1068,,banner049,TD001,リード獲得,,,,
2026-03-21,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,九州_リード獲得,242,2,650,,banner030,TD001,リード獲得,,,,
2026-03-21,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,384,4,989,2,banner030,TD001,リード獲得,,,,
2026-03-21,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中部_リード獲得,480,3,1767,,banner030,TD001,リード獲得,,,,
2026-03-21,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関西_リード獲得,414,2,1164,,banner030,TD001,リード獲得,,,,
2026-03-21,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関西_リード獲得,83,,210,,banner049,TD001,リード獲得,,,,
2026-03-21,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,185,1,552,,banner049,TD001,リード獲得,,,,
2026-03-21,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中部_リード獲得,395,2,1292,,banner049,TD001,リード獲得,,,,
2026-03-22,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中部_リード獲得,935,7,2378,,banner030,TD001,リード獲得,,,,
2026-03-22,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,193,1,526,,banner049,TD001,リード獲得,,,,
2026-03-22,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関西_リード獲得,70,,188,,banner049,TD001,リード獲得,,,,
2026-03-22,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,九州_リード獲得,243,1,953,,banner049,TD001,リード獲得,,,,
2026-03-22,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中部_リード獲得,401,2,1502,,banner049,TD001,リード獲得,,,,
2026-03-22,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,550,5,1355,,banner030,TD001,リード獲得,,,,
2026-03-22,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,九州_リード獲得,494,4,1448,,banner030,TD001,リード獲得,,,,
2026-03-22,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関西_リード獲得,478,6,1777,,banner030,TD001,リード獲得,,,,
2026-03-22,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,東北_リード獲得,301,2,858,,banner049,TD001,リード獲得,,,,
2026-03-22,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,東北_リード獲得,479,2,1057,,banner030,TD001,リード獲得,,,,
2026-03-23,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,東北_リード獲得,254,1,785,,banner049,TD001,リード獲得,,,,
2026-03-23,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関西_リード獲得,410,2,1383,,banner030,TD001,リード獲得,,,,
2026-03-23,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,九州_リード獲得,402,,1124,,banner030,TD001,リード獲得,,,,
2026-03-23,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,368,5,1315,,banner030,TD001,リード獲得,,,,
